step,op_type,depth,scale,delta_noise,noise_ratio,since_last_reset,noise,next_noise
1672,0,3,4.398046511104,0.12827435761845557,1.37479944853237,13,0.4705223468317508,0.7393154071462624
1673,1,3,4.398046511104,0.2687930603145116,1.5712652377180856,14,0.7393154071462624,1.0
1674,1,4,5.49755813888,0.2606845928537376,1.352602678550922,15,1.0,0.00815760326857024
1675,0,0,1.099511627776,-0.0018423967314297601,0.815760326857024,0,0.00815760326857024,0.013066008839460345
1676,1,0,1.099511627776,0.004908405570890105,1.6016970192459958,1,0.013066008839460345,0.02180791109175149
1677,0,1,2.199023255552,0.008741902252291146,1.6690568144948694,2,0.02180791109175149,0.02496453345549212
1678,0,1,2.199023255552,0.003156622363740629,1.1447466632847092,3,0.02496453345549212,0.02631087455200629
1679,0,1,2.199023255552,0.001346341096514169,1.0539301525067346,4,0.02631087455200629,0.03460748112790033
1680,1,1,2.199023255552,0.008296606575894042,1.3153299431189527,5,0.03460748112790033,0.045696865364151094
1681,0,2,3.298534883328,0.011089384236250763,1.3204331512966014,6,0.045696865364151094,0.06057751197796353
1682,0,2,3.298534883328,0.014880646613812436,1.325638235691462,7,0.06057751197796353,0.0765354231733425
1683,0,2,3.298534883328,0.015957911195378968,1.26342962387072,8,0.0765354231733425,0.09122749784433093
1684,0,2,3.298534883328,0.014692074670988431,1.1919643749497908,9,0.09122749784433093,0.11937386678026085
1685,0,2,3.298534883328,0.028146368935929922,1.3085294412432358,10,0.11937386678026085,0.18029498088140494
1686,1,2,3.298534883328,0.06092111410114409,1.510338784729873,11,0.18029498088140494,0.288492588897979
1687,1,3,4.398046511104,0.10819760801657408,1.6001143652897618,12,0.288492588897979,0.4195865650425387
1688,0,4,5.49755813888,0.1310939761445597,1.4544102038992728,13,0.4195865650425387,0.7050520994409929
1689,1,4,5.49755813888,0.2854655343984542,1.6803495587841641,14,0.7050520994409929,1.0
1690,0,5,6.597069766656,0.2949479005590071,1.4183349014815492,15,1.0,0.016174235918157743
1691,1,0,1.099511627776,0.006174235918157743,1.6174235918157742,0,0.016174235918157743,0.018424793081132495
1692,0,1,2.199023255552,0.002250557162974752,1.1391445737753956,1,0.018424793081132495,0.028133722281051574
1693,0,1,2.199023255552,0.00970892919991908,1.526949157972433,2,0.028133722281051574,0.043248688920032016
1694,1,1,2.199023255552,0.015114966638980442,1.5372544197310345,3,0.043248688920032016,0.05346356077752618
1695,0,2,3.298534883328,0.010214871857494166,1.2361891681012975,4,0.05346356077752618,0.07238101636645829
1696,0,2,3.298534883328,0.018917455588932104,1.353838302458975,5,0.07238101636645829,0.0846139313533116
1697,0,2,3.298534883328,0.012232914986853319,1.1690072287037145,6,0.0846139313533116,0.11676659206405893
1698,0,2,3.298534883328,0.03215266071074732,1.3799925165572506,7,0.11676659206405893,0.1472736470268528
1699,0,2,3.298534883328,0.030507054962793878,1.2612652679463103,8,0.1472736470268528,0.22777688809929122
1700,1,2,3.298534883328,0.08050324107243842,1.5466235317562282,9,0.22777688809929122,0.30988841704082914
1701,0,3,4.398046511104,0.08211152894153792,1.3604910472995149,10,0.30988841704082914,0.4902708708558312
1702,1,3,4.398046511104,0.18038245381500206,1.5820884031016749,11,0.4902708708558312,0.8126107360060902
1703,1,4,5.49755813888,0.32233986515025903,1.6574730099456514,12,0.8126107360060902,1.0
1704,1,5,6.597069766656,0.18738926399390976,1.2306015115120326,13,1.0,0.005549693565962078
1705,0,0,1.099511627776,-0.004450306434037922,0.5549693565962078,0,0.005549693565962078,0.00046724892943444604
1706,0,0,1.099511627776,-0.005082444636527632,0.08419364490685086,1,0.00046724892943444604,0.0
1707,0,0,1.099511627776,-0.00046724892943444604,0.0,2,0.0,0.0019448936467609187
1708,0,0,1.099511627776,0.0019448936467609187,10.0,3,0.0019448936467609187,0.0034568551720373097
1709,0,0,1.099511627776,0.001511961525276391,1.7774006192032428,4,0.0034568551720373097,0.009152905414137161
1710,0,0,1.099511627776,0.005696050242099852,2.6477549560581863,5,0.009152905414137161,0.01862808878093998
1711,0,0,1.099511627776,0.009475183366802819,2.0352104537394085,6,0.01862808878093998,0.02352261003845545
1712,0,0,1.099511627776,0.00489452125751547,1.2627495131182476,7,0.02352261003845545,0.029751404380975992
1713,1,0,1.099511627776,0.0062287943425205425,1.2648003062728808,8,0.029751404380975992,0.02647930071183681
1714,0,1,2.199023255552,-0.0032721036691391835,0.8900185138409308,9,0.02647930071183681,0.03865539082834132
1715,0,1,2.199023255552,0.012176090116504508,1.4598342776877615,10,0.03865539082834132,0.05447941124059722
1716,1,1,2.199023255552,0.015824020412255904,1.4093612837217537,11,0.05447941124059722,0.08158048844753064
1717,1,2,3.298534883328,0.027101077206933423,1.4974553980997893,12,0.08158048844753064,0.11204560929421946
1718,0,3,4.398046511104,0.030465120846688815,1.3734363623758246,13,0.11204560929421946,0.1558187340711793
1719,0,3,4.398046511104,0.04377312477695984,1.39067237933453,14,0.1558187340711793,0.24870174917178753
1720,1,3,4.398046511104,0.09288301510060823,1.5960965839844297,15,0.24870174917178753,0.35950404503390243
1721,0,4,5.49755813888,0.1108022958621149,1.4455227847455936,16,0.35950404503390243,0.5211102232786474
1722,0,4,5.49755813888,0.161606178244745,1.4495253404714958,17,0.5211102232786474,0.8624997159272347
1723,1,4,5.49755813888,0.3413894926485873,1.6551195455362233,18,0.8624997159272347,1.0
1724,1,5,6.597069766656,0.13750028407276527,1.1594206717215494,19,1.0,0.009848166168015732
1725,1,0,1.099511627776,-0.00015183383198426846,0.9848166168015732,0,0.009848166168015732,0.0019978742608158812
1726,0,1,2.199023255552,-0.00785029190719985,0.20286764324757783,1,0.0019978742608158812,0.0
1727,1,1,2.199023255552,-0.0019978742608158812,0.0,2,0.0,0.0033867976084321102
1728,0,2,3.298534883328,0.0033867976084321102,10.0,3,0.0033867976084321102,0.0004968581049771834
1729,0,2,3.298534883328,-0.002889939503454927,0.1467043982020525,4,0.0004968581049771834,0.0
1730,0,2,3.298534883328,-0.0004968581049771834,0.0,5,0.0,0.0
1731,0,2,3.298534883328,0.0,0.0,6,0.0,0.0012608367523778783
1732,0,2,3.298534883328,0.0012608367523778783,10.0,7,0.0012608367523778783,0.0
1733,1,2,3.298534883328,-0.0012608367523778783,0.0,8,0.0,0.0
1734,1,3,4.398046511104,0.0,0.0,9,0.0,0.0
1735,0,4,5.49755813888,0.0,0.0,10,0.0,0.008490464531668665
1736,0,4,5.49755813888,0.008490464531668665,10.0,11,0.008490464531668665,0.00799348798486366
1737,0,4,5.49755813888,-0.0004969765468050055,0.9414665069324148,12,0.00799348798486366,0.019436760741227382
1738,0,4,5.49755813888,0.011443272756363723,2.4315743988147003,13,0.019436760741227382,0.023903364939363878
1739,0,4,5.49755813888,0.004466604198136496,1.2298018819906738,14,0.023903364939363878,0.04231815874270266
1740,1,4,5.49755813888,0.01841479380333878,1.770385000189385,15,0.04231815874270266,0.07204389595187867
1741,1,5,6.597069766656,0.029725737209176012,1.7024345598283366,16,0.07204389595187867,0.11371006083931857
1742,0,6,7.696581394432,0.041666164887439905,1.57834413779164,17,0.11371006083931857,0.17603519807328455
1743,0,6,7.696581394432,0.062325137233965974,1.548105741690143,18,0.17603519807328455,0.32312570332311613
1744,1,6,7.696581394432,0.14709050524983158,1.8355744013682813,19,0.32312570332311613,0.6190957789110229
1745,1,7,8.796093022208,0.2959700755879067,1.9159595555044577,20,0.6190957789110229,1.0
1746,0,8,9.895604649984,0.38090422108897715,1.6152589535644712,21,1.0,0.009929728388172071
1747,1,0,1.099511627776,-7.027161182792882e-05,0.9929728388172071,0,0.009929728388172071,0.016488712695291164
1748,0,1,2.199023255552,0.006558984307119093,1.6605401528335775,1,0.016488712695291164,0.032576971393940564
1749,1,1,2.199023255552,0.0160882586986494,1.9757134468868436,2,0.032576971393940564,0.053461987167206904
1750,0,2,3.298534883328,0.02088501577326634,1.641097526246747,3,0.053461987167206904,0.06592606058016888
1751,0,2,3.298534883328,0.012464073412961976,1.2331389847889405,4,0.06592606058016888,0.08866774571155708
1752,0,2,3.298534883328,0.022741685131388203,1.3449574406729998,5,0.08866774571155708,0.12366598317022325
1753,1,2,3.298534883328,0.03499823745866616,1.39471216029917,6,0.12366598317022325,0.17046001288912951
1754,0,3,4.398046511104,0.04679402971890627,1.3783904718122477,7,0.17046001288912951,0.2716080636411118
1755,1,3,4.398046511104,0.10114805075198227,1.5933828646239216,8,0.2716080636411118,0.44635321490485946
1756,1,4,5.49755813888,0.17474515126374768,1.643372471793203,9,0.44635321490485946,0.7736729201938571
1757,1,5,6.597069766656,0.3273197052889977,1.733319923233366,10,0.7736729201938571,1.0
1758,0,6,7.696581394432,0.22632707980614286,1.2925358687097808,11,1.0,0.01566516208548849
1759,1,0,1.099511627776,0.005665162085488491,1.566516208548849,0,0.01566516208548849,0.03037500032863233
1760,1,1,2.199023255552,0.014709838243143838,1.9390160256797073,1,0.03037500032863233,0.050176521597560746
1761,1,2,3.298534883328,0.019801521268928417,1.6519019277264977,2,0.050176521597560746,0.07337700988236323
1762,0,3,4.398046511104,0.023200488284802485,1.4623773738419195,3,0.07337700988236323,0.0967635028042071
1763,0,3,4.398046511104,0.023386492921843874,1.3187168972861758,4,0.0967635028042071,0.156066915586708
1764,1,3,4.398046511104,0.05930341278250088,1.6128696364216621,5,0.156066915586708,0.25263074375684563
1765,1,4,5.49755813888,0.09656382817013764,1.6187334952262096,6,0.25263074375684563,0.3921177358909373
1766,0,5,6.597069766656,0.13948699213409166,1.552137835877752,7,0.3921177358909373,0.6019216177551577
1767,0,5,6.597069766656,0.20980388186422044,1.5350532828807693,8,0.6019216177551577,1.0
1768,1,5,6.597069766656,0.39807838224484227,1.6613458804311756,9,1.0,0.000734704013810995
1769,0,0,1.099511627776,-0.009265295986189005,0.07347040138109949,0,0.000734704013810995,0.0
1770,0,0,1.099511627776,-0.000734704013810995,0.0,1,0.0,0.009557095435698618
1771,0,0,1.099511627776,0.009557095435698618,10.0,2,0.009557095435698618,0.01584537301128411
1772,0,0,1.099511627776,0.006288277575585491,1.657969528283341,3,0.01584537301128411,0.014972503564298804
1773,1,0,1.099511627776,-0.0008728694469853047,0.9449132913208355,4,0.014972503564298804,0.019053810075676948
1774,0,1,2.199023255552,0.0040813065113781445,1.272586778413586,5,0.019053810075676948,0.03176320404395097
1775,1,1,2.199023255552,0.012709393968274023,1.667026380434963,6,0.03176320404395097,0.03266023653004966
1776,0,2,3.298534883328,0.0008970324860986881,1.0282412468483173,7,0.03266023653004966,0.05431350756494451
1777,1,2,3.298534883328,0.021653271034894853,1.662985738482707,8,0.05431350756494451,0.07666511603192053
1778,0,3,4.398046511104,0.022351608466976015,1.4115294605167865,9,0.07666511603192053,0.10143469865864245
1779,0,3,4.398046511104,0.024769582626721923,1.3230880471948778,10,0.10143469865864245,0.14207342587453653
1780,0,3,4.398046511104,0.04063872721589408,1.4006393054181128,11,0.14207342587453653,0.22609517549791022
1781,1,3,4.398046511104,0.08402174962337369,1.5913966606082433,12,0.22609517549791022,0.3773603785723434
1782,1,4,5.49755813888,0.15126520307443317,1.6690333075056318,13,0.3773603785723434,0.5784427898657128
1783,0,5,6.597069766656,0.20108241129336946,1.5328657238847352,14,0.5784427898657128,0.8811347781517115
1784,0,5,6.597069766656,0.30269198828599864,1.5232876847791108,15,0.8811347781517115,1.0
1785,1,5,6.597069766656,0.11886522184828852,1.1349001591988264,16,1.0,0.019234196013093237
1786,1,0,1.099511627776,0.009234196013093237,1.9234196013093237,0,0.019234196013093237,0.021101967816969498
1787,1,1,2.199023255552,0.0018677718038762614,1.0971068300751858,1,0.021101967816969498,0.02343965789866951
1788,0,2,3.298534883328,0.0023376900817000112,1.1107806675650467,2,0.02343965789866951,0.03169400433676542
1789,0,2,3.298534883328,0.00825434643809591,1.3521530251755272,3,0.03169400433676542,0.04568187030552862
1790,1,2,3.298534883328,0.013987865968763204,1.441341075748422,4,0.04568187030552862,0.06400905298470498
1791,0,3,4.398046511104,0.01832718267917636,1.4011916008823815,5,0.06400905298470498,0.09470459082467106
1792,1,3,4.398046511104,0.030695537839966078,1.4795499450257577,6,0.09470459082467106,0.13361794594362283
1793,0,4,5.49755813888,0.038913355118951776,1.4108919618373414,7,0.13361794594362283,0.19690879073393658
1794,0,4,5.49755813888,0.06329084479031374,1.473670241997418,8,0.19690879073393658,0.29952556135562347
1795,0,4,5.49755813888,0.10261677062168689,1.5211385953831935,9,0.29952556135562347,0.44167390172781
1796,0,4,5.49755813888,0.14214834037218654,1.4745783289040075,10,0.44167390172781,0.6328821390921926
1797,0,4,5.49755813888,0.19120823736438258,1.4329172192796176,11,0.6328821390921926,0.9168365080351024
1798,0,4,5.49755813888,0.2839543689429098,1.4486686404995004,12,0.9168365080351024,1.0
1799,0,4,5.49755813888,0.08316349196489758,1.090707003087309,13,1.0,0.020501692214636134
1800,1,0,1.099511627776,0.010501692214636133,2.050169221463613,0,0.020501692214636134,0.01669188394334326
1801,1,1,2.199023255552,-0.003809808271292875,0.814171033717253,1,0.01669188394334326,0.03143773477865808
1802,1,2,3.298534883328,0.014745850835314819,1.883414411780372,2,0.03143773477865808,0.04478821958262074
1803,0,3,4.398046511104,0.013350484803962663,1.4246643372354493,3,0.04478821958262074,0.06978229431030224
1804,0,3,4.398046511104,0.024994074727681496,1.5580501962480329,4,0.06978229431030224,0.10559154232510133
1805,1,3,4.398046511104,0.035809248014799094,1.5131566448011216,5,0.10559154232510133,0.15489590787364496
1806,0,4,5.49755813888,0.04930436554854363,1.4669347985915624,6,0.15489590787364496,0.22004939455966524
1807,0,4,5.49755813888,0.06515348668602028,1.4206275529187555,7,0.22004939455966524,0.3709849273472677
1808,1,4,5.49755813888,0.15093553278760244,1.6859166010869304,8,0.3709849273472677,0.6511558314277724
1809,1,5,6.597069766656,0.28017090408050477,1.7552083209522022,9,0.6511558314277724,1.0
1810,1,6,7.696581394432,0.34884416857222755,1.5357306987596595,10,1.0,0.011307467125837075
1811,0,0,1.099511627776,0.0013074671258370748,1.1307467125837074,0,0.011307467125837075,0.010489909995752793
1812,0,0,1.099511627776,-0.0008175571300842819,0.9276975894790621,1,0.010489909995752793,0.0053753993431104215
1813,1,0,1.099511627776,-0.005114510652642372,0.5124352206345755,2,0.0053753993431104215,0.006157693501718213
1814,1,1,2.199023255552,0.0007822941586077912,1.1455322867519504,3,0.006157693501718213,0.008041339968165806
1815,1,2,3.298534883328,0.0018836464664475933,1.30590130312949,4,0.008041339968165806,0.023797333129696827
1816,0,3,4.398046511104,0.01575599316153102,2.959374087391668,5,0.023797333129696827,0.029412875178937953
1817,0,3,4.398046511104,0.005615542049241126,1.2359735865626664,6,0.029412875178937953,0.04622466935571752
1818,0,3,4.398046511104,0.016811794176779568,1.5715794214099206,7,0.04622466935571752,0.07476157319864739
1819,0,3,4.398046511104,0.028536903842929867,1.6173522545575578,8,0.07476157319864739,0.12804515774389988
1820,1,3,4.398046511104,0.05328358454525249,1.7127135273581497,9,0.12804515774389988,0.18568383029336685
1821,0,4,5.49755813888,0.057638672549466974,1.4501433210363857,10,0.18568383029336685,0.2735909719407365
1822,0,4,5.49755813888,0.08790714164736965,1.4734237844430655,11,0.2735909719407365,0.45560236317145486
1823,1,4,5.49755813888,0.18201139123071836,1.6652682650293902,12,0.45560236317145486,0.7891489979701235
1824,1,5,6.597069766656,0.33354663479866864,1.7321003176472693,13,0.7891489979701235,1.0
1825,1,6,7.696581394432,0.2108510020298765,1.2671878220364403,14,1.0,0.01382295762337192
1826,0,0,1.099511627776,0.00382295762337192,1.382295762337192,0,0.01382295762337192,0.024614235947056605
1827,0,0,1.099511627776,0.010791278323684685,1.7806779574755218,1,0.024614235947056605,0.027873470296284578
1828,1,0,1.099511627776,0.0032592343492279727,1.1324125744239368,2,0.027873470296284578,0.04575551572745521
1829,1,1,2.199023255552,0.017882045431170633,1.641543562430195,3,0.04575551572745521,0.05764403438581306
1830,0,2,3.298534883328,0.011888518658357848,1.2598270059761176,4,0.05764403438581306,0.08236579892404916
1831,0,2,3.298534883328,0.024721764538236102,1.428869436389075,5,0.08236579892404916,0.12102613805310151
1832,1,2,3.298534883328,0.038660339129052354,1.469373691921591,6,0.12102613805310151,0.18962611176981983
1833,1,3,4.398046511104,0.06859997371671832,1.5668194889158518,7,0.18962611176981983,0.3119816249602852
1834,1,4,5.49755813888,0.12235551319046536,1.645246121689128,8,0.3119816249602852,0.476785619788455
1835,0,5,6.597069766656,0.16480399482816982,1.5282490430298552,9,0.476785619788455,0.7322036379676142
1836,0,5,6.597069766656,0.2554180181791592,1.5357083090980923,10,0.7322036379676142,1.0
1837,1,5,6.597069766656,0.26779636203238577,1.3657402779037142,11,1.0,0.006670114943592143
1838,0,0,1.099511627776,-0.003329885056407857,0.6670114943592143,0,0.006670114943592143,0.00774709654181965
1839,1,0,1.099511627776,0.0010769815982275069,1.1614637239890662,1,0.00774709654181965,0.01729837308232772
1840,0,1,2.199023255552,0.00955127654050807,2.2328846670425837,2,0.01729837308232772,0.015357767154222025
1841,0,1,2.199023255552,-0.0019406059281056945,0.8878156969519725,3,0.015357767154222025,0.022684539767069578
1842,1,1,2.199023255552,0.007326772612847553,1.4770727762227687,4,0.022684539767069578,0.03660162118706346
1843,1,2,3.298534883328,0.013917081419993885,1.61350512564495,5,0.03660162118706346,0.06240020614337041
1844,0,3,4.398046511104,0.02579858495630695,1.7048481493334848,6,0.06240020614337041,0.09593729565468326
1845,1,3,4.398046511104,0.033537089511312845,1.537451582038979,7,0.09593729565468326,0.13502889494227308
1846,0,4,5.49755813888,0.03909159928758982,1.4074703067334329,8,0.13502889494227308,0.19410595997150631
1847,0,4,5.49755813888,0.05907706502923324,1.4375142450398457,9,0.19410595997150631,0.27742706850225296
1848,0,4,5.49755813888,0.08332110853074665,1.429255796900712,10,0.27742706850225296,0.4059021273304294
1849,0,4,5.49755813888,0.12847505882817645,1.463094893810382,11,0.4059021273304294,0.679143643668241
1850,1,4,5.49755813888,0.2732415163378116,1.6731709393466079,12,0.679143643668241,1.0
1851,1,5,6.597069766656,0.320856356331759,1.4724425522099065,13,1.0,0.009327949266186126
1852,1,0,1.099511627776,-0.0006720507338138747,0.9327949266186125,0,0.009327949266186126,0.013644831531034194
1853,1,1,2.199023255552,0.004316882264848068,1.46279006689035,1,0.013644831531034194,0.012594593657974879
1854,1,2,3.298534883328,-0.0010502378730593148,0.9230303525059563,2,0.012594593657974879,0.013251850922785935
1855,0,3,4.398046511104,0.0006572572648110564,1.0521856665375529,3,0.013251850922785935,0.028029720343352132
1856,0,3,4.398046511104,0.014777869420566197,2.1151551210975628,4,0.028029720343352132,0.031496103381089324
1857,0,3,4.398046511104,0.003466383037737192,1.1236681278041833,5,0.031496103381089324,0.05232024782053705
1858,1,3,4.398046511104,0.020824144439447724,1.6611657381068548,6,0.05232024782053705,0.09434445082555451
1859,1,4,5.49755813888,0.04202420300501746,1.8032110847250589,7,0.09434445082555451,0.15578950331399521
1860,0,5,6.597069766656,0.061445052488440705,1.651284224464397,8,0.15578950331399521,0.2691925120831617
1861,1,5,6.597069766656,0.11340300876916648,1.727924580005892,9,0.2691925120831617,0.4911510092445007
1862,1,6,7.696581394432,0.22195849716133903,1.824534439846415,10,0.4911510092445007,0.829994758566036
1863,0,7,8.796093022208,0.33884374932153527,1.6898972880922145,11,0.829994758566036,1.0
1864,1,7,8.796093022208,0.170005241433964,1.2048268855669382,12,1.0,0.0007478050627975231
1865,1,0,1.099511627776,-0.009252194937202477,0.0747805062797523,0,0.0007478050627975231,0.007958371808594097
1866,1,1,2.199023255552,0.007210566745796574,10.0,1,0.007958371808594097,0.011527847768709455
1867,1,2,3.298534883328,0.0035694759601153578,1.448518371089517,2,0.011527847768709455,0.012854020927854008
1868,0,3,4.398046511104,0.0013261731591445534,1.1150408285876436,3,0.012854020927854008,0.02184303904798327
1869,0,3,4.398046511104,0.008989018120129264,1.6993156593241978,4,0.02184303904798327,0.023621267590633974
1870,0,3,4.398046511104,0.001778228542650702,1.0814093926556838,5,0.023621267590633974,0.04002896232346855
1871,0,3,4.398046511104,0.016407694732834578,1.6946153363649443,6,0.04002896232346855,0.062110254040328994
1872,1,3,4.398046511104,0.022081291716860442,1.5516328786748093,7,0.062110254040328994,0.09415321159958939
1873,0,4,5.49755813888,0.0320429575592604,1.5159044678589544,8,0.09415321159958939,0.13823643310993686
1874,0,4,5.49755813888,0.044083221510347465,1.468207305533269,9,0.13823643310993686,0.2066094704729143
1875,0,4,5.49755813888,0.06837303736297745,1.4946093864314456,10,0.2066094704729143,0.3495042660249552
1876,1,4,5.49755813888,0.1428947955520409,1.6916178393224905,11,0.3495042660249552,0.6095179669432557
1877,1,5,6.597069766656,0.26001370091830045,1.743950006320481,12,0.6095179669432557,1.0
1878,1,6,7.696581394432,0.39048203305674434,1.6406407263349745,13,1.0,0.02004273017643768
1879,0,0,1.099511627776,0.010042730176437678,2.0042730176437678,0,0.02004273017643768,0.029744090128043923
1880,1,0,1.099511627776,0.009701359951606245,1.484033854979059,1,0.029744090128043923,0.035881961138737886
1881,1,1,2.199023255552,0.006137871010693963,1.2063559848114813,2,0.035881961138737886,0.047047756963956466
1882,0,2,3.298534883328,0.01116579582521858,1.3111813142555375,3,0.047047756963956466,0.06754353256945583
1883,1,2,3.298534883328,0.020495775605499367,1.4356376781405602,4,0.06754353256945583,0.09607268087675844
1884,0,3,4.398046511104,0.028529148307302604,1.4223816436898045,5,0.09607268087675844,0.12600133661652196
1885,0,3,4.398046511104,0.029928655739763527,1.3115209804351755,6,0.12600133661652196,0.1707971799503796
1886,0,3,4.398046511104,0.04479584333385764,1.355518794774307,7,0.1707971799503796,0.23207838180616194
1887,0,3,4.398046511104,0.06128120185578234,1.3587951620371361,8,0.23207838180616194,0.31751880383103087
1888,0,3,4.398046511104,0.08544042202486893,1.368153299587512,9,0.31751880383103087,0.43248461682690276
1889,0,3,4.398046511104,0.11496581299587189,1.3620756049996066,10,0.43248461682690276,0.5983385443192409
1890,0,3,4.398046511104,0.16585392749233818,1.3834909290166022,11,0.5983385443192409,0.8183829302200565
1891,0,3,4.398046511104,0.22004438590081554,1.3677590019729897,12,0.8183829302200565,1.0
1892,0,3,4.398046511104,0.18161706977994352,1.2219218694249991,13,1.0,0.022895478962761506
1893,1,0,1.099511627776,0.012895478962761506,2.2895478962761504,0,0.022895478962761506,0.04305063282702348
1894,1,1,2.199023255552,0.020155153864261977,1.8803115190140136,1,0.04305063282702348,0.05855620004393577
1895,0,2,3.298534883328,0.015505567216912285,1.3601704829569712,2,0.05855620004393577,0.08544724187439612
1896,1,2,3.298534883328,0.02689104183046035,1.4592347490151942,3,0.08544724187439612,0.12124476155027925
1897,0,3,4.398046511104,0.03579751967588313,1.4189429511195222,4,0.12124476155027925,0.15802684930626718
1898,0,3,4.398046511104,0.03678208775598793,1.3033705315238275,5,0.15802684930626718,0.2172375698471384
1899,0,3,4.398046511104,0.05921072054087123,1.3746877242747317,6,0.2172375698471384,0.3450274465739523
1900,1,3,4.398046511104,0.12778987672681388,1.5882494304126797,7,0.3450274465739523,0.5012566505088559
1901,0,4,5.49755813888,0.15622920393490364,1.452802249462255,8,0.5012566505088559,0.7233283180675557
1902,0,4,5.49755813888,0.22207166755869978,1.4430298677000324,9,0.7233283180675557,1.0
1903,0,4,5.49755813888,0.2766716819324443,1.3824980648782015,10,1.0,0.011898132553982843
1904,1,0,1.099511627776,0.0018981325539828425,1.1898132553982843,0,0.011898132553982843,0.0013918054956401516
1905,0,1,2.199023255552,-0.010506327058342691,0.11697680197505039,1,0.0013918054956401516,0.0
1906,0,1,2.199023255552,-0.0013918054956401516,0.0,2,0.0,0.0
1907,0,1,2.199023255552,0.0,0.0,3,0.0,0.0076509759943167565
1908,1,1,2.199023255552,0.0076509759943167565,10.0,4,0.0076509759943167565,0.013201307875041302
1909,0,2,3.298534883328,0.005550331880724546,1.7254410267196503,5,0.013201307875041302,0.015406528597826116
1910,0,2,3.298534883328,0.0022052207227848137,1.1670456248470695,6,0.015406528597826116,0.018821058546250574
1911,0,2,3.298534883328,0.0034145299484244582,1.2216287677489044,7,0.018821058546250574,0.030806091442735634
1912,1,2,3.298534883328,0.01198503289648506,1.6367884604913814,8,0.030806091442735634,0.0519079502865648
1913,0,3,4.398046511104,0.021101858843829167,1.6849898138832275,9,0.0519079502865648,0.08114571046834848
1914,1,3,4.398046511104,0.02923776018178368,1.5632616973001767,10,0.08114571046834848,0.11595123362479501
1915,0,4,5.49755813888,0.03480552315644653,1.4289262236482938,11,0.11595123362479501,0.19280992897054844
1916,1,4,5.49755813888,0.07685869534575343,1.6628536233987765,12,0.19280992897054844,0.2954293940315687
1917,0,5,6.597069766656,0.10261946506102027,1.5322312269338334,13,0.2954293940315687,0.4538887802873193
1918,0,5,6.597069766656,0.15845938625575062,1.5363697365835511,14,0.4538887802873193,0.6945549246837498
1919,0,5,6.597069766656,0.24066614439643047,1.5302315343509587,15,0.6945549246837498,1.0
1920,1,5,6.597069766656,0.3054450753162502,1.4397709446165512,16,1.0,0.009025166582836724
1921,1,0,1.099511627776,-0.0009748334171632757,0.9025166582836724,0,0.009025166582836724,0.014522510523746262
1922,1,1,2.199023255552,0.005497343940909538,1.609112739410695,1,0.014522510523746262,0.020157173498974817
1923,0,2,3.298534883328,0.0056346629752285545,1.3879951036024467,2,0.020157173498974817,0.02900303407415878
1924,1,2,3.298534883328,0.008845860575183963,1.4388442940987662,3,0.02900303407415878,0.0344105615578672
1925,0,3,4.398046511104,0.005407527483708423,1.1864469582693227,4,0.0344105615578672,0.04795985314289051
1926,0,3,4.398046511104,0.013549291585023306,1.3937538642674538,5,0.04795985314289051,0.06577938965592131
1927,0,3,4.398046511104,0.017819536513030802,1.371551106712935,6,0.06577938965592131,0.09898555948391534
1928,1,3,4.398046511104,0.03320616982799403,1.504811157441393,7,0.09898555948391534,0.14220007607564408
1929,0,4,5.49755813888,0.043214516591728744,1.4365739489379852,8,0.14220007607564408,0.24302110341522667
1930,1,4,5.49755813888,0.10082102733958259,1.7090082517673924,9,0.24302110341522667,0.3661981645309701
1931,0,5,6.597069766656,0.12317706111574342,1.5068574678688818,10,0.3661981645309701,0.5663275692584938
1932,0,5,6.597069766656,0.20012940472752372,1.5465057559309487,11,0.5663275692584938,0.9772589550343579
1933,1,5,6.597069766656,0.4109313857758641,1.725607242313678,12,0.9772589550343579,0.021788252997941744
1934,0,0,1.099511627776,0.011788252997941744,2.178825299794174,0,0.021788252997941744,0.03261262459822266
1935,0,0,1.099511627776,0.010824371600280915,1.4967985088709705,1,0.03261262459822266,0.04348523735817068
1936,1,0,1.099511627776,0.010872612759948018,1.3333866223247963,2,0.04348523735817068,0.06098652768130695
1937,1,1,2.199023255552,0.01750129032313627,1.402465098189187,3,0.06098652768130695,0.09593198103701413
1938,1,2,3.298534883328,0.03494545335570718,1.5730028365989157,4,0.09593198103701413,0.14627232888850114
1939,1,3,4.398046511104,0.05034034785148701,1.524750425325459,5,0.14627232888850114,0.24637955913455212
1940,1,4,5.49755813888,0.10010723024605098,1.6843893920794795,6,0.24637955913455212,0.3845160457493326
1941,0,5,6.597069766656,0.1381364866147805,1.5606653697246928,7,0.3845160457493326,0.5859997062858511
1942,0,5,6.597069766656,0.20148366053651845,1.5239928548205928,8,0.5859997062858511,1.0
1943,1,5,6.597069766656,0.4140002937141489,1.7064854969606407,9,1.0,0.011300352872517471
1944,0,0,1.099511627776,0.0013003528725174709,1.1300352872517472,0,0.011300352872517471,0.011640169259481425
1945,0,0,1.099511627776,0.00033981638696395366,1.0300713075775172,1,0.011640169259481425,0.01592917989783758
1946,1,0,1.099511627776,0.0042890106383561555,1.3684663463860347,2,0.01592917989783758,0.020833298484547274
